updated,A5,A4,A3,A2,A1,A0
01/10/2021 10:14:58,8.247,0.177,0.000,0.000,0.000,2.864
01/10/2021 10:14:53,8.247,0.177,0.000,0.000,0.000,3.094
01/10/2021 10:14:48,8.305,0.177,0.000,0.000,0.000,3.118
01/10/2021 10:14:43,8.388,0.165,0.000,0.000,0.000,3.128
01/10/2021 10:14:38,8.461,0.177,0.000,0.000,0.000,3.011
01/10/2021 10:14:33,8.531,0.177,0.000,0.000,0.000,3.167
01/10/2021 10:14:28,8.601,0.155,0.000,0.000,0.000,3.221
01/10/2021 10:14:23,8.579,0.177,0.000,0.000,0.000,3.201
01/10/2021 10:14:18,8.567,0.189,0.000,0.000,0.000,3.231
01/10/2021 10:14:13,8.579,0.177,0.000,0.000,0.000,3.025
01/10/2021 10:14:08,8.613,0.177,0.000,0.000,0.000,3.236
01/10/2021 10:14:03,8.579,0.189,0.000,0.000,0.000,3.226
01/10/2021 10:13:58,8.579,0.155,0.000,0.000,0.000,3.050
01/10/2021 10:13:53,8.613,0.177,0.000,0.000,0.000,3.123
01/10/2021 10:13:48,8.601,0.189,0.000,0.000,0.000,3.045
01/10/2021 10:13:43,8.638,0.177,0.000,0.000,0.000,3.074
01/10/2021 10:13:38,8.638,0.177,0.000,0.000,0.000,3.250
01/10/2021 10:13:33,8.662,0.177,0.000,0.000,0.000,3.074
01/10/2021 10:13:28,8.601,0.177,0.000,0.000,0.000,2.898
01/10/2021 10:13:23,8.613,0.177,0.000,0.000,0.000,3.094
01/10/2021 10:13:18,8.613,0.177,0.000,0.000,0.000,3.084
01/10/2021 10:13:13,8.674,0.177,0.000,0.000,0.000,3.152
01/10/2021 10:13:08,8.686,0.177,0.000,0.000,0.000,3.104
01/10/2021 10:13:03,8.674,0.189,0.000,0.000,0.000,3.084
01/10/2021 10:12:58,8.650,0.177,0.000,0.000,0.000,3.074
01/10/2021 10:12:53,8.674,0.177,0.000,0.000,0.000,3.133
01/10/2021 10:12:48,8.650,0.189,0.000,0.000,0.000,3.128
01/10/2021 10:12:43,8.601,0.189,0.000,0.000,0.000,3.221
01/10/2021 10:12:38,8.601,0.177,0.000,0.000,0.000,3.167
01/10/2021 10:12:33,8.613,0.177,0.000,0.000,0.000,3.050
01/10/2021 10:12:28,8.589,0.177,0.000,0.000,0.000,3.231
01/10/2021 10:12:23,8.579,0.177,0.000,0.000,0.000,3.177
01/10/2021 10:12:19,8.601,0.177,0.000,0.000,0.000,3.084
01/10/2021 10:12:13,8.567,0.177,0.000,0.000,0.000,3.084
01/10/2021 10:12:08,8.555,0.189,0.000,0.000,0.000,3.055
01/10/2021 10:12:03,8.555,0.177,0.000,0.000,0.000,3.128
01/10/2021 10:11:58,8.567,0.165,0.000,0.000,0.000,3.221
01/10/2021 10:11:53,8.555,0.189,0.000,0.000,0.000,3.187
01/10/2021 10:11:48,8.543,0.177,0.000,0.000,0.000,3.133
01/10/2021 10:11:43,8.555,0.177,0.000,0.000,0.000,3.011
01/10/2021 10:11:38,8.579,0.177,0.000,0.000,0.000,3.001
01/10/2021 10:11:33,8.601,0.177,0.000,0.000,0.000,3.104
01/10/2021 10:11:28,8.613,0.177,0.000,0.000,0.000,3.050
01/10/2021 10:11:23,8.567,0.177,0.000,0.000,0.000,3.040
01/10/2021 10:11:18,8.579,0.177,0.000,0.000,0.000,3.167
01/10/2021 10:11:13,8.601,0.189,0.000,0.000,0.000,3.045
01/10/2021 10:11:08,8.601,0.177,0.000,0.000,0.000,3.201
01/10/2021 10:11:03,8.613,0.177,0.000,0.000,0.000,3.211
01/10/2021 10:10:58,8.613,0.177,0.000,0.000,0.000,3.060
01/10/2021 10:10:53,8.567,0.189,0.000,0.000,0.000,3.221
01/10/2021 10:10:48,8.589,0.177,0.000,0.000,0.000,3.206
01/10/2021 10:10:43,8.613,0.177,0.000,0.000,0.000,3.192
01/10/2021 10:10:38,8.601,0.177,0.000,0.000,0.000,3.060
01/10/2021 10:10:33,8.589,0.177,0.000,0.000,0.000,3.240
01/10/2021 10:10:28,8.589,0.189,0.000,0.000,0.000,3.211
01/10/2021 10:10:23,8.589,0.189,0.000,0.000,0.000,3.055
01/10/2021 10:10:19,8.601,0.189,0.000,0.000,0.000,3.123
01/10/2021 10:10:13,8.601,0.177,0.000,0.000,0.000,3.011
01/10/2021 10:10:08,8.601,0.165,0.000,0.000,0.000,3.055
01/10/2021 10:10:03,8.601,0.177,0.000,0.000,0.000,3.206
01/10/2021 10:09:58,8.650,0.177,0.000,0.000,0.000,3.250
01/10/2021 10:09:53,8.650,0.189,0.000,0.000,0.000,3.255
01/10/2021 10:09:48,8.662,0.189,0.000,0.000,0.000,3.143
01/10/2021 10:09:43,8.638,0.189,0.000,0.000,0.000,3.177
01/10/2021 10:09:38,8.601,0.177,0.000,0.000,0.000,3.109
01/10/2021 10:09:33,8.625,0.177,0.000,0.000,0.000,3.172
01/10/2021 10:09:28,8.625,0.177,0.000,0.000,0.000,3.133
01/10/2021 10:09:23,8.650,0.177,0.000,0.000,0.000,3.133
01/10/2021 10:09:18,8.601,0.177,0.000,0.000,0.000,3.035
01/10/2021 10:09:13,8.579,0.177,0.000,0.000,0.000,3.011
01/10/2021 10:09:08,8.589,0.189,0.000,0.000,0.000,3.045
01/10/2021 10:09:03,8.613,0.189,0.000,0.000,0.000,3.099
01/10/2021 10:08:58,8.601,0.177,0.000,0.000,0.000,3.231
01/10/2021 10:08:53,8.589,0.177,0.000,0.000,0.000,3.035
01/10/2021 10:08:48,8.567,0.177,0.000,0.000,0.000,3.104
01/10/2021 10:08:43,8.555,0.177,0.000,0.000,0.000,3.045
01/10/2021 10:08:38,8.567,0.189,0.000,0.000,0.000,3.079
01/10/2021 10:08:33,8.567,0.177,0.000,0.000,0.000,3.040
01/10/2021 10:08:28,8.555,0.177,0.000,0.000,0.000,3.104
01/10/2021 10:08:23,8.543,0.177,0.000,0.000,0.000,3.148
01/10/2021 10:08:21,8.495,0.189,0.000,0.000,0.000,3.001
01/10/2021 10:07:21,8.318,0.177,0.000,0.000,0.000,2.957
01/10/2021 10:06:21,8.247,0.177,0.000,0.000,0.000,2.986
01/10/2021 10:05:22,8.116,0.155,0.000,0.000,0.000,2.918
01/10/2021 10:04:22,8.281,0.177,0.000,0.000,0.000,2.986
01/10/2021 10:03:21,8.272,0.189,0.000,0.000,0.000,2.986
01/10/2021 10:02:21,8.141,0.189,0.000,0.000,0.000,3.060
01/10/2021 10:01:21,7.973,0.177,0.000,0.000,0.000,2.981
01/10/2021 10:00:21,8.010,0.177,0.000,0.000,0.000,2.830
01/10/2021 09:59:22,7.985,0.189,0.000,0.000,0.000,2.820
01/10/2021 09:58:21,8.247,0.177,0.000,0.000,0.000,3.055
01/10/2021 09:57:22,8.696,0.189,0.000,0.000,0.000,3.109
01/10/2021 09:56:21,8.732,0.177,0.000,0.000,0.000,3.104
01/10/2021 09:55:22,8.485,0.177,0.000,0.000,0.000,3.079
01/10/2021 09:54:22,8.366,0.177,0.000,0.000,0.000,2.849
01/10/2021 09:53:21,8.354,0.177,0.000,0.000,0.000,3.035
01/10/2021 09:52:21,8.378,0.177,0.000,0.000,0.000,3.074
01/10/2021 09:51:21,8.342,0.177,0.000,0.000,0.000,3.050
01/10/2021 09:50:21,8.128,0.177,0.000,0.000,0.000,2.854
01/10/2021 09:49:21,8.281,0.189,0.000,0.000,0.000,3.016
01/10/2021 09:48:22,8.318,0.177,0.000,0.000,0.000,2.903
01/10/2021 09:47:21,8.662,0.177,0.000,0.000,0.000,3.138
01/10/2021 09:46:22,8.921,0.189,0.000,0.000,0.000,3.294
01/10/2021 09:45:21,8.531,0.177,0.000,0.000,0.000,3.040
01/10/2021 09:44:21,8.495,0.177,0.000,0.000,0.000,3.079
01/10/2021 09:43:21,8.495,0.177,0.000,0.000,0.000,3.148
01/10/2021 09:42:21,8.579,0.177,0.000,0.000,0.000,3.094
01/10/2021 09:41:22,8.686,0.177,0.000,0.000,0.000,3.104
01/10/2021 09:40:21,8.802,0.177,0.000,0.000,0.000,3.167
01/10/2021 09:39:22,8.768,0.189,0.000,0.000,0.000,3.236
01/10/2021 09:38:21,8.543,0.177,0.000,0.000,0.000,3.206
01/10/2021 09:37:22,8.473,0.177,0.000,0.000,0.000,3.079
01/10/2021 09:36:22,8.281,0.189,0.000,0.000,0.000,2.918
01/10/2021 09:35:21,8.412,0.189,0.000,0.000,0.000,3.109
01/10/2021 09:34:21,8.589,0.177,0.000,0.000,0.000,3.109
01/10/2021 09:33:21,8.318,0.189,0.000,0.000,0.000,2.864
01/10/2021 09:32:21,7.891,0.165,0.000,0.000,0.000,2.933
01/10/2021 09:31:22,8.211,0.177,0.000,0.000,0.000,2.937
01/10/2021 09:30:21,8.579,0.189,0.000,0.000,0.000,3.182
01/10/2021 09:29:22,8.519,0.189,0.000,0.000,0.000,2.962
01/10/2021 09:28:21,8.756,0.189,0.000,0.000,0.000,3.289
01/10/2021 09:27:21,8.720,0.177,0.000,0.000,0.000,3.148
01/10/2021 09:26:22,8.412,0.177,0.000,0.000,0.000,2.977
01/10/2021 09:25:21,8.128,0.189,0.000,0.000,0.000,2.879
01/10/2021 09:24:22,8.366,0.177,0.000,0.000,0.000,3.138
01/10/2021 09:23:22,8.342,0.177,0.000,0.000,0.000,2.796
01/10/2021 09:22:21,8.507,0.177,0.000,0.000,0.000,3.157
01/10/2021 09:21:49,8.555,0.177,0.000,0.000,0.000,3.133
01/10/2021 09:21:44,8.519,0.177,0.000,0.000,0.000,3.167
01/10/2021 09:21:39,8.495,0.177,0.000,0.000,0.000,3.123
01/10/2021 09:21:34,8.507,0.177,0.000,0.000,0.000,3.074
01/10/2021 09:21:28,8.519,0.177,0.000,0.000,0.000,3.025
01/10/2021 09:21:23,8.519,0.177,0.000,0.000,0.000,3.133
01/10/2021 09:21:18,8.485,0.177,0.000,0.000,0.000,3.060
01/10/2021 09:21:13,8.473,0.177,0.000,0.000,0.000,2.981
01/10/2021 09:21:08,8.531,0.177,0.000,0.000,0.000,3.113
01/10/2021 09:21:03,8.579,0.177,0.000,0.000,0.000,3.172
01/10/2021 09:20:58,8.589,0.189,0.000,0.000,0.000,3.157
01/10/2021 09:20:54,8.589,0.155,0.000,0.000,0.000,3.089
01/10/2021 09:20:48,7.985,0.165,0.000,0.000,0.000,3.016
01/10/2021 09:20:43,7.855,0.165,0.000,0.000,0.000,2.864
01/10/2021 09:20:38,7.796,0.165,0.000,0.000,0.000,2.908
01/10/2021 09:20:34,7.738,0.155,0.000,0.000,0.000,2.825
01/10/2021 09:20:28,7.714,0.165,0.000,0.000,0.000,2.742
01/10/2021 09:20:24,7.702,0.165,0.000,0.000,0.000,2.737
01/10/2021 09:20:18,7.738,0.165,0.000,0.000,0.000,2.903
01/10/2021 09:20:13,7.772,0.165,0.000,0.000,0.000,2.928
01/10/2021 09:20:08,7.796,0.165,0.000,0.000,0.000,2.825
01/10/2021 09:20:03,7.879,0.165,0.000,0.000,0.000,2.967
01/10/2021 09:19:59,7.903,0.165,0.000,0.000,0.000,2.869
01/10/2021 09:19:53,7.952,0.165,0.000,0.000,0.000,2.903
01/10/2021 09:19:48,8.010,0.165,0.000,0.000,0.000,2.717
01/10/2021 09:19:43,7.973,0.165,0.000,0.000,0.000,2.674
01/10/2021 09:19:38,7.973,0.165,0.000,0.000,0.000,2.625
01/10/2021 09:19:34,7.985,0.143,0.000,0.000,0.000,2.698
01/10/2021 09:19:29,8.022,0.165,0.000,0.000,0.000,2.693
01/10/2021 09:19:24,8.058,0.165,0.000,0.000,0.000,2.752
01/10/2021 09:19:19,8.046,0.165,0.000,0.000,0.000,2.742
01/10/2021 09:19:13,8.092,0.165,0.000,0.000,0.000,2.977
01/10/2021 09:19:08,8.153,0.155,0.000,0.000,0.000,2.864
01/10/2021 09:19:03,8.259,0.155,0.000,0.000,0.000,2.893
01/10/2021 09:18:58,8.293,0.189,0.000,0.000,0.000,3.001
01/10/2021 09:18:53,8.412,0.189,0.000,0.000,0.000,2.967
01/10/2021 09:18:49,8.448,0.177,0.000,0.000,0.000,3.055
01/10/2021 09:18:44,8.461,0.189,0.000,0.000,0.000,3.069
01/10/2021 09:18:39,8.485,0.189,0.000,0.000,0.000,3.079
01/10/2021 09:18:33,8.613,0.177,0.000,0.000,0.000,3.025
01/10/2021 09:18:29,8.686,0.189,0.000,0.000,0.000,3.236
01/10/2021 09:18:23,8.674,0.177,0.000,0.000,0.000,3.118
01/10/2021 09:18:18,8.686,0.177,0.000,0.000,0.000,3.157
01/10/2021 09:18:14,8.674,0.189,0.000,0.000,0.000,3.084
01/10/2021 09:18:08,8.686,0.177,0.000,0.000,0.000,3.128
01/10/2021 09:18:04,8.674,0.155,0.000,0.000,0.000,3.167
01/10/2021 09:17:58,8.662,0.189,0.000,0.000,0.000,3.211
01/10/2021 09:17:54,8.625,0.177,0.000,0.000,0.000,3.167
01/10/2021 09:17:48,8.613,0.189,0.000,0.000,0.000,3.211
01/10/2021 09:17:44,8.567,0.177,0.000,0.000,0.000,3.099
01/10/2021 09:17:38,8.555,0.177,0.000,0.000,0.000,3.216
01/10/2021 09:17:33,8.567,0.177,0.000,0.000,0.000,3.177
01/10/2021 09:17:28,8.531,0.201,0.000,0.000,0.000,3.162
01/10/2021 09:17:24,8.543,0.165,0.000,0.000,0.000,3.001
01/10/2021 09:17:18,8.601,0.177,0.000,0.000,0.000,3.109
01/10/2021 09:17:13,8.579,0.177,0.000,0.000,0.000,3.074
01/10/2021 09:17:08,8.567,0.189,0.000,0.000,0.000,3.055
01/10/2021 09:17:03,8.567,0.177,0.000,0.000,0.000,2.991
01/10/2021 09:16:59,8.543,0.177,0.000,0.000,0.000,3.206
01/10/2021 09:16:53,8.589,0.177,0.000,0.000,0.000,3.016
01/10/2021 09:16:48,8.613,0.177,0.000,0.000,0.000,3.113
01/10/2021 09:16:43,8.589,0.177,0.000,0.000,0.000,3.045
01/10/2021 09:16:38,8.531,0.177,0.000,0.000,0.000,2.967
01/10/2021 09:16:33,8.485,0.155,0.000,0.000,0.000,2.991
01/10/2021 09:16:28,8.473,0.177,0.000,0.000,0.000,2.937
01/10/2021 09:16:23,8.448,0.177,0.000,0.000,0.000,3.065
01/10/2021 09:16:18,8.448,0.177,0.000,0.000,0.000,2.996
01/10/2021 09:16:13,8.388,0.177,0.000,0.000,0.000,2.991
01/10/2021 09:16:08,8.424,0.177,0.000,0.000,0.000,3.011
01/10/2021 09:16:03,8.388,0.201,0.000,0.000,0.000,3.162
01/10/2021 09:15:58,8.366,0.177,0.000,0.000,0.000,2.942
01/10/2021 09:15:53,8.330,0.177,0.000,0.000,0.000,3.065
01/10/2021 09:15:48,8.272,0.189,0.000,0.000,0.000,3.016
01/10/2021 09:15:43,8.281,0.177,0.000,0.000,0.000,3.069
01/10/2021 09:15:38,8.247,0.177,0.000,0.000,0.000,3.104
01/10/2021 09:15:33,8.235,0.155,0.000,0.000,0.000,3.045
01/10/2021 09:15:28,8.235,0.177,0.000,0.000,0.000,2.923
