updated,A5,A4,A3,A2,A1,A0
01/10/2021 09:15:23,8.211,0.165,0.000,0.000,0.000,3.060
01/10/2021 09:15:18,8.235,0.177,0.000,0.000,0.000,2.957
01/10/2021 09:15:13,8.330,0.155,0.000,0.000,0.000,3.133
01/10/2021 09:15:08,8.412,0.177,0.000,0.000,0.000,2.972
01/10/2021 09:15:06,8.388,0.189,0.000,0.000,0.000,3.045
01/10/2021 09:14:21,8.531,0.177,0.000,0.000,0.000,3.162
01/10/2021 09:13:21,8.625,0.189,0.000,0.000,0.000,3.128
01/10/2021 09:12:22,8.815,0.177,0.000,0.000,0.000,3.172
01/10/2021 09:11:21,8.567,0.189,0.000,0.000,0.000,3.123
01/10/2021 09:10:21,7.998,0.177,0.000,0.000,0.000,2.879
01/10/2021 09:09:21,8.235,0.177,0.000,0.000,0.000,3.030
01/10/2021 09:08:22,8.543,0.189,0.000,0.000,0.000,3.094
01/10/2021 09:07:22,8.058,0.165,0.000,0.000,0.000,2.815
01/10/2021 09:06:21,7.476,0.165,0.000,0.000,0.000,2.732
01/10/2021 09:05:21,7.299,0.155,0.000,0.000,0.000,2.556
01/10/2021 09:04:33,7.382,0.155,0.000,0.000,0.000,2.625
01/10/2021 09:04:29,7.406,0.165,0.000,0.000,0.000,2.669
01/10/2021 09:04:24,7.394,0.155,0.000,0.000,0.000,2.683
01/10/2021 09:04:19,7.370,0.165,0.000,0.000,0.000,2.625
01/10/2021 09:04:13,7.430,0.165,0.000,0.000,0.000,2.688
01/10/2021 09:04:09,7.430,0.155,0.000,0.000,0.000,2.576
01/10/2021 09:04:04,7.440,0.165,0.000,0.000,0.000,2.674
01/10/2021 09:03:58,7.452,0.165,0.000,0.000,0.000,2.717
01/10/2021 09:03:54,7.488,0.155,0.000,0.000,0.000,2.683
01/10/2021 09:03:49,7.452,0.165,0.000,0.000,0.000,2.654
01/10/2021 09:03:43,7.476,0.165,0.000,0.000,0.000,2.586
01/10/2021 09:03:38,7.559,0.165,0.000,0.000,0.000,2.683
01/10/2021 09:03:33,7.607,0.165,0.000,0.000,0.000,2.688
01/10/2021 09:03:28,7.641,0.165,0.000,0.000,0.000,2.713
01/10/2021 09:03:23,7.714,0.155,0.000,0.000,0.000,2.801
01/10/2021 09:03:18,7.726,0.165,0.000,0.000,0.000,2.742
01/10/2021 09:03:14,7.726,0.165,0.000,0.000,0.000,2.903
01/10/2021 09:03:08,7.726,0.165,0.000,0.000,0.000,2.835
01/10/2021 09:03:03,7.808,0.155,0.000,0.000,0.000,2.776
01/10/2021 09:02:58,7.833,0.165,0.000,0.000,0.000,2.845
01/10/2021 09:02:54,7.821,0.165,0.000,0.000,0.000,2.771
01/10/2021 09:02:48,7.772,0.189,0.000,0.000,0.000,2.874
01/10/2021 09:02:44,7.784,0.165,0.000,0.000,0.000,2.786
01/10/2021 09:02:38,7.796,0.155,0.000,0.000,0.000,2.737
01/10/2021 09:02:33,7.833,0.189,0.000,0.000,0.000,2.781
01/10/2021 09:02:29,7.891,0.165,0.000,0.000,0.000,2.820
01/10/2021 09:02:23,7.939,0.165,0.000,0.000,0.000,2.933
01/10/2021 09:02:18,8.010,0.165,0.000,0.000,0.000,3.006
01/10/2021 09:02:14,8.058,0.165,0.000,0.000,0.000,3.040
01/10/2021 09:02:09,8.141,0.165,0.000,0.000,0.000,3.030
01/10/2021 09:02:03,8.141,0.201,0.000,0.000,0.000,3.074
01/10/2021 09:01:58,8.165,0.165,0.000,0.000,0.000,2.893
01/10/2021 09:01:54,8.175,0.155,0.005,0.000,0.000,2.986
01/10/2021 09:01:49,8.187,0.189,0.000,0.000,0.000,2.977
01/10/2021 09:01:43,8.199,0.155,0.000,0.000,0.000,2.937
01/10/2021 09:01:39,8.235,0.165,0.000,0.000,0.000,2.967
01/10/2021 09:01:33,8.305,0.165,0.000,0.000,0.000,3.040
01/10/2021 09:01:28,8.342,0.177,0.000,0.000,0.000,2.947
01/10/2021 09:01:24,8.354,0.177,0.000,0.000,0.000,2.967
01/10/2021 09:01:19,8.378,0.165,0.000,0.000,0.000,3.074
01/10/2021 09:01:13,8.366,0.155,0.000,0.000,0.000,3.128
01/10/2021 09:01:09,8.330,0.165,0.000,0.000,0.000,3.030
01/10/2021 09:01:04,8.330,0.165,0.000,0.000,0.000,2.981
01/10/2021 09:00:58,8.354,0.189,0.000,0.000,0.000,3.011
01/10/2021 09:00:53,8.400,0.189,0.000,0.000,0.000,2.942
01/10/2021 09:00:48,8.400,0.165,0.000,0.000,0.000,3.162
01/10/2021 09:00:43,8.388,0.155,0.000,0.000,0.000,3.016
01/10/2021 09:00:38,8.461,0.189,0.000,0.000,0.000,3.167
01/10/2021 09:00:33,8.531,0.165,0.000,0.000,0.000,3.123
01/10/2021 09:00:28,8.589,0.177,0.000,0.000,0.000,3.245
01/10/2021 09:00:23,8.686,0.177,0.000,0.000,0.000,3.206
01/10/2021 09:00:18,8.696,0.177,0.000,0.000,0.000,3.138
01/10/2021 09:00:13,8.768,0.155,0.000,0.000,0.000,3.255
01/10/2021 09:00:08,8.793,0.177,0.000,0.000,0.000,3.304
01/10/2021 09:00:04,8.802,0.177,0.000,0.000,0.000,3.255
01/10/2021 08:59:58,8.827,0.155,0.000,0.000,0.000,3.319
01/10/2021 08:59:54,8.768,0.155,0.000,0.000,0.000,3.182
01/10/2021 08:59:49,8.781,0.155,0.000,0.000,0.000,3.162
01/10/2021 08:59:43,8.744,0.177,0.000,0.000,0.000,3.118
01/10/2021 08:59:38,8.744,0.177,0.000,0.000,0.000,3.289
01/10/2021 08:59:33,8.781,0.177,0.000,0.000,0.000,3.201
01/10/2021 08:59:28,8.802,0.177,0.000,0.000,0.000,3.094
01/10/2021 08:59:23,8.815,0.189,0.000,0.000,0.000,3.319
01/10/2021 08:59:18,8.781,0.189,0.000,0.000,0.000,3.260
01/10/2021 08:59:13,8.815,0.177,0.000,0.000,0.000,3.240
01/10/2021 08:59:08,8.802,0.177,0.000,0.000,0.000,3.206
01/10/2021 08:59:03,8.756,0.165,0.000,0.000,0.000,3.025
01/10/2021 08:58:58,8.744,0.189,0.000,0.000,0.000,3.206
01/10/2021 08:58:53,8.708,0.165,0.000,0.000,0.000,3.094
01/10/2021 08:58:48,8.674,0.177,0.000,0.000,0.000,3.133
01/10/2021 08:58:43,8.579,0.165,0.000,0.000,0.000,3.055
01/10/2021 08:58:38,8.650,0.189,0.000,0.000,0.000,3.109
01/10/2021 08:58:33,8.555,0.165,0.000,0.000,0.000,3.060
01/10/2021 08:58:28,8.613,0.177,0.000,0.000,0.000,3.162
01/10/2021 08:58:23,8.625,0.177,0.000,0.000,0.000,3.167
01/10/2021 08:58:18,8.638,0.177,0.000,0.000,0.000,3.094
01/10/2021 08:58:13,8.589,0.177,0.000,0.000,0.000,3.045
01/10/2021 08:58:08,8.519,0.177,0.000,0.000,0.000,3.011
01/10/2021 08:58:03,8.473,0.177,0.000,0.000,0.000,3.060
01/10/2021 08:57:58,8.187,0.189,0.000,0.000,0.000,2.893
01/10/2021 08:57:53,8.272,0.189,0.000,0.000,0.000,2.928
01/10/2021 08:57:48,8.034,0.165,0.000,0.000,0.000,2.757
01/10/2021 08:57:43,7.903,0.155,0.000,0.000,0.000,2.972
01/10/2021 08:57:38,7.939,0.165,0.000,0.000,0.000,2.884
01/10/2021 08:57:33,7.738,0.165,0.000,0.000,0.000,2.884
01/10/2021 08:57:28,7.702,0.165,0.000,0.000,0.000,2.893
01/10/2021 08:57:23,7.867,0.165,0.000,0.000,0.000,2.840
01/10/2021 08:57:18,8.034,0.165,0.000,0.000,0.000,2.957
01/10/2021 08:57:13,7.714,0.189,0.000,0.000,0.000,2.747
01/10/2021 08:57:08,8.165,0.165,0.000,0.000,0.000,2.854
01/10/2021 08:57:03,8.080,0.189,0.000,0.000,0.000,2.933
01/10/2021 08:56:58,8.342,0.189,0.000,0.000,0.000,2.898
01/10/2021 08:56:53,7.985,0.165,0.000,0.000,0.000,3.006
01/10/2021 08:56:48,7.821,0.165,0.000,0.000,0.000,2.952
01/10/2021 08:56:43,8.412,0.177,0.000,0.000,0.000,2.810
01/10/2021 08:56:38,8.531,0.165,0.000,0.000,0.000,3.045
01/10/2021 08:56:33,8.165,0.177,0.000,0.000,0.000,2.947
01/10/2021 08:56:28,8.756,0.177,0.000,0.000,0.000,3.363
01/10/2021 08:56:23,8.909,0.189,0.000,0.000,0.000,3.167
01/10/2021 08:56:18,8.875,0.189,0.000,0.000,0.000,3.006
01/10/2021 08:56:13,8.827,0.165,0.000,0.000,0.000,3.118
01/10/2021 08:56:08,8.708,0.155,0.000,0.000,0.000,3.157
01/10/2021 08:56:03,8.531,0.165,0.000,0.000,0.000,3.089
01/10/2021 08:55:58,8.696,0.155,0.000,0.000,0.000,3.030
01/10/2021 08:55:53,8.601,0.155,0.000,0.000,0.000,3.030
01/10/2021 08:55:48,8.567,0.165,0.000,0.000,0.000,3.109
01/10/2021 08:55:43,8.531,0.165,0.000,0.000,0.000,3.025
01/10/2021 08:55:38,8.461,0.165,0.000,0.000,0.000,3.016
01/10/2021 08:55:33,8.400,0.155,0.000,0.000,0.000,3.030
01/10/2021 08:55:28,8.388,0.155,0.000,0.000,0.000,3.143
01/10/2021 08:55:23,8.305,0.155,0.000,0.000,0.000,2.991
01/10/2021 08:55:19,8.247,0.165,0.000,0.000,0.000,2.986
01/10/2021 08:55:13,8.211,0.165,0.000,0.000,0.000,2.933
01/10/2021 08:55:08,8.211,0.165,0.000,0.000,0.000,3.079
01/10/2021 08:55:03,8.259,0.165,0.000,0.000,0.000,3.001
01/10/2021 08:54:58,8.293,0.165,0.000,0.000,0.000,3.001
01/10/2021 08:54:53,8.318,0.155,0.000,0.000,0.000,2.996
01/10/2021 08:54:48,8.330,0.155,0.000,0.000,0.000,3.089
01/10/2021 08:54:43,8.342,0.165,0.000,0.000,0.000,2.977
01/10/2021 08:54:38,8.342,0.165,0.000,0.000,0.000,3.021
01/10/2021 08:54:33,8.448,0.165,0.000,0.000,0.000,3.167
01/10/2021 08:54:28,8.485,0.165,0.000,0.000,0.000,3.162
01/10/2021 08:54:23,8.495,0.189,0.000,0.000,0.000,3.016
01/10/2021 08:54:18,8.485,0.165,0.000,0.000,0.000,3.187
01/10/2021 08:54:13,8.507,0.155,0.000,0.000,0.000,3.177
01/10/2021 08:54:08,8.531,0.165,0.000,0.000,0.000,3.206
01/10/2021 08:54:03,8.543,0.165,0.000,0.000,0.000,3.206
01/10/2021 08:53:58,8.601,0.155,0.000,0.000,0.000,3.104
01/10/2021 08:53:53,8.613,0.165,0.000,0.000,0.000,3.152
01/10/2021 08:53:48,8.613,0.165,0.000,0.000,0.000,3.216
01/10/2021 08:53:43,8.589,0.189,0.000,0.000,0.000,3.182
01/10/2021 08:53:38,8.567,0.165,0.000,0.000,0.000,3.192
01/10/2021 08:53:33,8.531,0.155,0.000,0.000,0.000,3.152
01/10/2021 08:53:28,8.485,0.155,0.000,0.000,0.000,3.148
01/10/2021 08:53:23,8.473,0.165,0.000,0.000,0.000,3.152
01/10/2021 08:53:18,8.461,0.165,0.000,0.000,0.000,3.011
01/10/2021 08:53:13,8.461,0.155,0.000,0.000,0.000,3.089
01/10/2021 08:53:08,8.473,0.165,0.000,0.000,0.000,2.996
01/10/2021 08:53:03,8.412,0.165,0.000,0.000,0.000,3.162
01/10/2021 08:52:58,8.436,0.165,0.000,0.000,0.000,2.986
01/10/2021 08:52:53,8.495,0.165,0.000,0.000,0.000,3.084
01/10/2021 08:52:48,8.555,0.155,0.000,0.000,0.000,3.206
01/10/2021 08:52:43,8.555,0.189,0.000,0.000,0.000,3.152
01/10/2021 08:52:38,8.601,0.165,0.000,0.000,0.000,3.128
01/10/2021 08:52:33,8.613,0.165,0.000,0.000,0.000,3.065
01/10/2021 08:52:28,8.625,0.155,0.000,0.000,0.000,3.143
01/10/2021 08:52:23,8.662,0.155,0.000,0.000,0.000,3.104
01/10/2021 08:52:19,8.625,0.165,0.000,0.000,0.000,3.084
01/10/2021 08:52:14,8.555,0.165,0.000,0.000,0.000,3.025
01/10/2021 08:52:09,8.507,0.165,0.000,0.000,0.000,3.006
01/10/2021 08:52:03,8.485,0.165,0.000,0.000,0.000,3.001
01/10/2021 08:51:58,8.531,0.155,0.000,0.000,0.000,2.908
01/10/2021 08:51:54,8.555,0.189,0.000,0.000,0.000,2.977
01/10/2021 08:51:48,8.555,0.165,0.000,0.000,0.000,3.045
01/10/2021 08:51:43,8.531,0.165,0.000,0.000,0.000,3.021
01/10/2021 08:51:38,8.555,0.155,0.000,0.000,0.000,3.016
01/10/2021 08:51:34,8.495,0.165,0.000,0.000,0.000,3.074
01/10/2021 08:51:28,8.473,0.165,0.000,0.000,0.000,3.021
01/10/2021 08:51:24,8.485,0.165,0.000,0.000,0.000,3.079
01/10/2021 08:51:18,8.436,0.165,0.000,0.000,0.000,3.030
01/10/2021 08:51:13,8.436,0.165,0.000,0.000,0.000,2.996
01/10/2021 08:51:08,8.461,0.165,0.000,0.000,0.000,3.182
01/10/2021 08:51:04,8.448,0.165,0.000,0.000,0.000,3.045
01/10/2021 08:50:59,8.424,0.165,0.000,0.000,0.000,2.991
01/10/2021 08:50:54,8.330,0.155,0.000,0.000,0.000,2.972
01/10/2021 08:50:48,8.366,0.165,0.000,0.000,0.000,3.084
01/10/2021 08:50:43,8.388,0.165,0.000,0.000,0.000,3.152
01/10/2021 08:50:38,8.388,0.165,0.000,0.000,0.000,2.942
01/10/2021 08:50:33,8.412,0.165,0.000,0.000,0.000,3.148
01/10/2021 08:50:28,8.412,0.165,0.000,0.000,0.000,3.143
01/10/2021 08:50:23,8.473,0.165,0.000,0.000,0.000,3.030
01/10/2021 08:50:18,8.531,0.155,0.000,0.000,0.000,3.177
01/10/2021 08:50:13,8.589,0.189,0.000,0.000,0.000,3.211
01/10/2021 08:50:09,8.589,0.165,0.000,0.000,0.000,3.099
01/10/2021 08:50:03,8.579,0.165,0.000,0.000,0.000,3.216
01/10/2021 08:49:58,8.531,0.155,0.000,0.000,0.000,3.060
01/10/2021 08:49:53,8.507,0.165,0.000,0.000,0.000,3.035
01/10/2021 08:49:48,8.485,0.155,0.000,0.000,0.000,3.104
01/10/2021 08:49:43,8.448,0.155,0.000,0.000,0.000,2.962
01/10/2021 08:49:38,8.448,0.155,0.000,0.000,0.000,2.962
01/10/2021 08:49:33,8.436,0.177,0.000,0.000,0.000,3.050
01/10/2021 08:49:28,8.412,0.165,0.000,0.000,0.000,3.001
01/10/2021 08:49:23,8.388,0.165,0.000,0.000,0.000,3.118
01/10/2021 08:49:18,8.424,0.155,0.000,0.000,0.000,3.060
01/10/2021 08:49:13,8.378,0.165,0.000,0.000,0.000,3.016
01/10/2021 08:49:08,8.388,0.165,0.000,0.000,0.000,3.035
01/10/2021 08:49:03,8.388,0.155,0.000,0.000,0.000,3.060
01/10/2021 08:48:58,8.388,0.165,0.000,0.000,0.000,2.991
01/10/2021 08:48:53,8.354,0.165,0.000,0.000,0.000,2.947
01/10/2021 08:45:06,3.534,0.068,0.000,0.000,0.000,3.152
